1.109663	0.700743	-87047.951418	0.398239	1581535877.921470
1.138840	0.676059	-87041.668426	0.406453	1581535878.017462
1.149308	0.694213	-87035.350145	0.400382	1581535878.061445
1.163156	0.683303	-87029.066854	0.411425	1581535878.105476
1.162295	0.710217	-87022.748479	0.380525	1581535878.105476
1.190531	0.689544	-87016.465903	0.391523	1581535878.197442
1.201291	0.711212	-87010.144615	0.354939	1581535878.241446
1.214232	0.702463	-87003.861606	0.354792	1581535878.285468
1.237937	0.707807	-86997.549226	0.352394	1581535878.333440
1.251018	0.699506	-86991.266194	0.351904	1581535878.377408
1.258854	0.716698	-86984.952203	0.350259	1581535878.377465
1.286778	0.700156	-86978.669392	0.355414	1581535878.470132
1.300007	0.692312	-86972.386105	0.351152	1581535878.513399
1.330515	0.691817	-86966.078661	0.381699	1581535878.557469
1.345155	0.683612	-86959.795275	0.382688	1581535878.601436
1.366666	0.683090	-86953.495222	0.433740	1581535878.602001
1.401793	0.664185	-86947.211691	0.436321	1581535878.693483
1.434660	0.660886	-86940.909768	0.465008	1581535878.737499
1.452812	0.651558	-86934.626719	0.475326	1581535878.781485
1.478100	0.657198	-86928.319535	0.456098	1581535878.829482
1.478100	0.657198	-86922.036349	0.456098	1581535878.829482
1.515868	0.638916	-86915.755186	0.499432	1581535878.921480
1.537160	0.651767	-86909.445783	0.488259	1581535878.965476
1.558462	0.642085	-86903.164534	0.488151	1581535879.013398
1.586066	0.654930	-86896.851273	0.492343	1581535879.057538
1.607851	0.645758	-86890.568432	0.486726	1581535879.105372
1.620179	0.665588	-86884.255331	0.499270	1581535879.105561
1.665068	0.648234	-86877.970497	0.509497	1581535879.201955
1.682980	0.666835	-86871.658227	0.434665	1581535879.245525
1.702684	0.659906	-86865.374559	0.439704	1581535879.293549
1.716367	0.680634	-86859.061323	0.442111	1581535879.293549
1.753378	0.668875	-86852.777863	0.450473	1581535879.381387
1.785396	0.685872	-86846.464096	0.452899	1581535879.425483
1.806347	0.679921	-86840.180875	0.459157	1581535879.473572
1.825765	0.674405	-86833.896844	0.465457	1581535879.517535
1.832829	0.698730	-86827.584702	0.470885	1581535879.517535
1.885079	0.708272	-86821.276369	0.493792	1581535879.609634
1.910096	0.702631	-86814.993521	0.507840	1581535879.661570
1.931899	0.697707	-86808.709878	0.505774	1581535879.705583
1.914213	0.725070	-86802.403219	0.443269	1581535879.705583
1.954110	0.717057	-86796.119986	0.454099	1581535879.797386
1.959051	0.730699	-86789.822514	0.422221	1581535879.841544
1.978967	0.726995	-86783.539462	0.423094	1581535879.889522
1.989510	0.733122	-86777.248786	0.420761	1581535879.933650
2.009372	0.729580	-86770.965927	0.431379	1581535879.981596
2.000903	0.738961	-86764.675566	0.422044	1581535879.981596
2.040846	0.732119	-86758.392773	0.437207	1581535880.077615
2.059810	0.728863	-86752.109437	0.439900	1581535880.121624
2.066598	0.738326	-86745.816582	0.408126	1581535880.165399
2.061101	0.742800	-86739.530102	0.392577	1581535880.165636
2.096838	0.737145	-86733.246556	0.388750	1581535880.257605
2.113745	0.734476	-86726.963396	0.396374	1581535880.301635
2.133062	0.741337	-86720.671314	0.429737	1581535880.345729
2.153026	0.738369	-86714.388341	0.432455	1581535880.393589
2.151803	0.750729	-86708.093119	0.432157	1581535880.393589
2.191108	0.745355	-86701.810178	0.432843	1581535880.485385
2.211841	0.754444	-86695.515374	0.428757	1581535880.533415
2.230547	0.752103	-86689.232327	0.426461	1581535880.577383
2.249190	0.749767	-86682.949180	0.435608	1581535880.621473
2.247131	0.762055	-86676.654272	0.423594	1581535880.626572
2.266852	0.759818	-86670.370911	0.426598	1581535880.673425
2.285092	0.762066	-86664.083690	0.428830	1581535880.717685
2.305549	0.759832	-86657.800188	0.421511	1581535880.765673
2.324425	0.757775	-86651.516942	0.420740	1581535880.809729
2.341497	0.757329	-86645.232685	0.424878	1581535880.857739
2.341497	0.757329	-86638.949499	0.424878	1581535880.857739
2.380643	0.749819	-86632.670487	0.436349	1581535880.953494
2.399843	0.747670	-86626.386241	0.439730	1581535880.997771
2.412006	0.746047	-86620.103943	0.420321	1581535881.041641
2.412006	0.746047	-86613.820757	0.420321	1581535881.041641
2.446738	0.737531	-86607.539802	0.431583	1581535881.129935
2.467144	0.735205	-86601.257112	0.435807	1581535881.177522
2.486284	0.733013	-86594.973259	0.440181	1581535881.221727
2.498313	0.731447	-86588.690187	0.418629	1581535881.266003
2.516490	0.732466	-86582.403040	0.415330	1581535881.309968
2.516490	0.732466	-86576.119855	0.415330	1581535881.309968
2.552577	0.728499	-86569.831312	0.399545	1581535881.397378
2.574053	0.732794	-86563.537844	0.421572	1581535881.445442
2.592678	0.731041	-86557.251048	0.425396	1581535881.489817
2.614747	0.737817	-86550.958125	0.435615	1581535881.534518
2.614747	0.737817	-86544.674940	0.435615	1581535881.534518
2.663403	0.740959	-86538.383351	0.449068	1581535881.633539
2.683073	0.739538	-86532.099489	0.455993	1581535881.677454
2.703246	0.738094	-86525.815355	0.460722	1581535881.721809
2.719933	0.744386	-86519.524087	0.450186	1581535881.765994
2.739015	0.745128	-86513.238201	0.451573	1581535881.809780
2.758843	0.743943	-86506.954278	0.463197	1581535881.853429
2.782931	0.742521	-86500.670499	0.478059	1581535881.905523
2.795790	0.744839	-86494.383915	0.457463	1581535881.953475
2.816238	0.743714	-86488.100298	0.450161	1581535881.998242
2.804372	0.739178	-86481.822390	0.418656	1581535881.998571
2.842436	0.736898	-86475.538288	0.406146	1581535882.089653
2.852001	0.729373	-86469.261996	0.397879	1581535882.133495
2.871052	0.728117	-86462.978564	0.403461	1581535882.181967
2.892657	0.726699	-86456.695062	0.395988	1581535882.235143
2.875084	0.726731	-86450.412912	0.353431	1581535882.235143
2.909716	0.726749	-86444.126762	0.357389	1581535882.325512
2.925372	0.725757	-86437.843225	0.346564	1581535882.369405
2.941966	0.724711	-86431.559234	0.340329	1581535882.417381
2.927410	0.729011	-86425.272651	0.303886	1581535882.417381
2.954303	0.727429	-86418.989036	0.315825	1581535882.506031
2.962581	0.731817	-86412.700997	0.299327	1581535882.553841
2.976030	0.731097	-86406.418166	0.299210	1581535882.598899
2.994976	0.727610	-86400.137200	0.311140	1581535882.641477
3.008684	0.726842	-86393.854146	0.302202	1581535882.685602
3.022912	0.720851	-86387.576171	0.338303	1581535882.685999
3.039038	0.719859	-86381.292991	0.326431	1581535882.733755
3.053397	0.718977	-86375.009633	0.322653	1581535882.777826
3.087073	0.717223	-86368.726214	0.364301	1581535882.825812
3.102988	0.716252	-86362.442775	0.363811	1581535882.869582
3.118921	0.715283	-86356.159149	0.371938	1581535882.913773
3.126241	0.719636	-86349.871081	0.388233	1581535882.913773
3.179851	0.724274	-86343.580118	0.413677	1581535883.001672
3.199627	0.723332	-86337.296427	0.412298	1581535883.049659
3.218768	0.722427	-86331.013179	0.426956	1581535883.093851
3.239688	0.720965	-86324.730681	0.437264	1581535883.137539
3.239688	0.720965	-86318.447496	0.437264	1581535883.137539
3.283632	0.722050	-86312.161525	0.437818	1581535883.229464
3.303013	0.721178	-86305.878231	0.441748	1581535883.273776
3.324290	0.720223	-86299.594936	0.448544	1581535883.321991
3.338291	0.725537	-86293.305191	0.442844	1581535883.365907
3.358214	0.731889	-86287.014205	0.436115	1581535883.409969
3.358214	0.731889	-86280.731020	0.436115	1581535883.410248
3.398090	0.730677	-86274.446889	0.442470	1581535883.501446
3.412802	0.738863	-86268.154972	0.424697	1581535883.545954
3.431348	0.738479	-86261.871314	0.426739	1581535883.589844
3.449342	0.736434	-86255.589671	0.442645	1581535883.633837
3.449342	0.736434	-86249.306485	0.442645	1581535883.633837
3.497444	0.738440	-86243.018670	0.440478	1581535883.730072
3.516878	0.738107	-86236.735544	0.444117	1581535883.774401
3.541519	0.737683	-86230.452062	0.453189	1581535883.829691
3.540463	0.745015	-86224.161286	0.450647	1581535883.829966
3.556837	0.744863	-86217.878101	0.455739	1581535883.866116
3.585027	0.753730	-86211.585685	0.472409	1581535883.909974
3.607515	0.753728	-86205.302174	0.474431	1581535883.957577
3.628624	0.753733	-86199.018892	0.478793	1581535884.002070
3.645610	0.764584	-86192.724317	0.428437	1581535884.045951
3.663979	0.764802	-86186.441522	0.422398	1581535884.089894
3.674507	0.777026	-86180.145441	0.423806	1581535884.090219
3.713287	0.777966	-86173.865739	0.412494	1581535884.181499
3.746126	0.791376	-86167.569952	0.420639	1581535884.229517
3.764642	0.791994	-86161.287398	0.425153	1581535884.273560
3.799224	0.806506	-86154.991011	0.461185	1581535884.317558
3.819417	0.807434	-86148.708175	0.468344	1581535884.361831
3.819624	0.807443	-86142.424990	0.468361	1581535884.361831
3.885404	0.823181	-86136.129437	0.532268	1581535884.449534
3.911009	0.824666	-86129.846015	0.536084	1581535884.497896
3.961432	0.840531	-86123.550071	0.615067	1581535884.541798
3.988764	0.842473	-86117.267000	0.619058	1581535884.585939
4.007256	0.854709	-86110.972424	0.674175	1581535884.585939
4.068726	0.859774	-86104.689821	0.691760	1581535884.677426
4.099367	0.862281	-86098.406573	0.695140	1581535884.721868
4.129110	0.875364	-86092.113777	0.688285	1581535884.765953
4.159001	0.878101	-86085.830841	0.686495	1581535884.810201
4.183825	0.889453	-86079.539543	0.675996	1581535884.858000
4.134612	0.885294	-86073.255835	0.433349	1581535884.858063
4.182711	0.895075	-86066.971919	0.424365	1581535884.953864
4.202816	0.897101	-86060.690982	0.428330	1581535885.001384
4.225122	0.903761	-86054.403960	0.440109	1581535885.045585
4.225216	0.903771	-86048.120781	0.440118	1581535885.045585
4.273269	0.910881	-86041.836404	0.431858	1581535885.141391
4.294111	0.913039	-86035.553282	0.424871	1581535885.189909
4.314946	0.916239	-86029.269515	0.430037	1581535885.233999
4.314946	0.916239	-86022.986330	0.430037	1581535885.233999
4.355061	0.920846	-86016.704924	0.447216	1581535885.327429
4.376589	0.923048	-86010.422021	0.439214	1581535885.369862
4.386590	0.924188	-86004.139621	0.413853	1581535885.413989
4.404744	0.926025	-85997.856460	0.420133	1581535885.457640
4.411219	0.927555	-85991.571989	0.385905	1581535885.501769
4.411501	0.927584	-85985.288815	0.385658	1581535885.502419
4.446601	0.931181	-85979.005402	0.375324	1581535885.593999
4.445465	0.932833	-85972.720264	0.341394	1581535885.637926
4.461839	0.934546	-85966.436829	0.344857	1581535885.686149
4.462803	0.935253	-85960.152226	0.307226	1581535885.730034
4.462803	0.935253	-85953.869041	0.307226	1581535885.730034
4.494960	0.939863	-85947.585777	0.331799	1581535885.817382
4.513753	0.941863	-85941.302395	0.339399	1581535885.874340
4.528482	0.943434	-85935.019454	0.343752	1581535885.917983
4.530348	0.945628	-85928.733901	0.322163	1581535885.961803
4.530480	0.945642	-85922.450721	0.322260	1581535885.961803
4.562530	0.949671	-85916.166761	0.343311	1581535886.053431
4.578930	0.951468	-85909.883300	0.352234	1581535886.101496
4.591240	0.952225	-85903.600655	0.343034	1581535886.149446
4.591255	0.952226	-85897.317470	0.343029	1581535886.149446
4.628779	0.956968	-85891.034159	0.340268	1581535886.241424
4.643675	0.958598	-85884.751177	0.339576	1581535886.285461
4.673038	0.962188	-85878.467950	0.369014	1581535886.329649
4.689544	0.963991	-85872.184954	0.362851	1581535886.374648
4.690117	0.964054	-85865.901774	0.362534	1581535886.376233
4.720642	0.968665	-85859.617359	0.392474	1581535886.421435
4.737840	0.970562	-85853.334199	0.391573	1581535886.465521
4.754963	0.972451	-85847.051362	0.400779	1581535886.509515
4.783325	0.977000	-85840.767076	0.429066	1581535886.561422
4.802066	0.979081	-85834.483949	0.432569	1581535886.605370
4.806820	0.982018	-85828.198318	0.444351	1581535886.605530
4.849314	0.986839	-85821.914267	0.436013	1581535886.701615
4.868764	0.991381	-85815.629184	0.442900	1581535886.750238
4.889499	0.993792	-85809.345648	0.446067	1581535886.797402
4.886776	0.995555	-85803.060344	0.439978	1581535886.797462
4.928777	1.000544	-85796.777254	0.458177	1581535886.893533
4.948130	1.004773	-85790.492072	0.462785	1581535886.941700
4.972036	1.007659	-85784.209176	0.472477	1581535886.989571
4.971880	1.010819	-85777.922715	0.473127	1581535886.989571
5.015088	1.016165	-85771.640159	0.474703	1581535887.081593
5.037618	1.018938	-85765.356897	0.470005	1581535887.136047
5.047760	1.024134	-85759.069720	0.423503	1581535887.177527
5.056855	1.028685	-85752.782934	0.425281	1581535887.177527
5.095656	1.033763	-85746.499107	0.434749	1581535887.269540
5.123142	1.040727	-85740.211938	0.438666	1581535887.313369
5.142304	1.043325	-85733.928483	0.432865	1581535887.357611
5.161350	1.045913	-85727.644252	0.429319	1581535887.401854
5.166869	1.050835	-85721.356696	0.437577	1581535887.406606
5.185454	1.053463	-85715.073881	0.430706	1581535887.449502
5.205968	1.056355	-85708.790856	0.425206	1581535887.497601
5.227064	1.062867	-85702.504835	0.441328	1581535887.541872
5.249591	1.066105	-85696.221428	0.435373	1581535887.593441
5.266596	1.071432	-85689.935213	0.415099	1581535887.637476
5.266596	1.071432	-85683.652028	0.415099	1581535887.637476
5.290782	1.075329	-85677.369534	0.431328	1581535887.681500
5.311295	1.078331	-85671.086638	0.446746	1581535887.729566
5.330730	1.081170	-85664.804092	0.448816	1581535887.773530
5.355648	1.085158	-85658.520760	0.457046	1581535887.823572
5.355648	1.085158	-85652.237574	0.457046	1581535887.823572
5.401664	1.091062	-85645.955172	0.465732	1581535887.909507
5.423904	1.094281	-85639.671139	0.457708	1581535887.957758
5.443687	1.097162	-85633.388212	0.459520	1581535888.001597
5.464408	1.099148	-85627.106156	0.462999	1581535888.045635
5.484486	1.102043	-85620.823174	0.460101	1581535888.089447
5.488975	1.099223	-85614.543525	0.469164	1581535888.091209
5.529123	1.104859	-85608.259393	0.478425	1581535888.177620
5.554698	1.103639	-85601.981532	0.497019	1581535888.221733
5.562936	1.104684	-85595.698458	0.438680	1581535888.270410
5.583929	1.107535	-85589.414823	0.441805	1581535888.318704
5.584524	1.102973	-85583.136286	0.441802	1581535888.318704
5.628382	1.104028	-85576.855453	0.436015	1581535888.405590
5.647477	1.106493	-85570.572181	0.442061	1581535888.449585
5.667053	1.109023	-85564.288595	0.444170	1581535888.494237
5.682344	1.107440	-85558.008793	0.431321	1581535888.541610
5.701089	1.109806	-85551.725735	0.432427	1581535888.585605
5.699767	1.104423	-85545.447716	0.427089	1581535888.585605
5.738038	1.109045	-85539.165125	0.414707	1581535888.677657
5.753338	1.105500	-85532.886965	0.417255	1581535888.721818
5.771539	1.107595	-85526.603487	0.433891	1581535888.765725
5.792754	1.110044	-85520.320206	0.438082	1581535888.814945
5.786576	1.103528	-85514.042663	0.423309	1581535888.814945
5.831071	1.100028	-85507.767692	0.440480	1581535888.901549
5.850305	1.101980	-85501.483894	0.441238	1581535888.945440
5.866790	1.103653	-85495.200922	0.424030	1581535888.990317
5.888479	1.095918	-85488.926972	0.422252	1581535889.037611
5.906874	1.097621	-85482.643980	0.430668	1581535889.081616
5.909734	1.087703	-85476.370919	0.432297	1581535889.081616
5.949282	1.090953	-85470.087785	0.438061	1581535889.173408
5.968607	1.092540	-85463.805014	0.432331	1581535889.217672
5.987740	1.084562	-85457.531008	0.428597	1581535889.261666
6.011627	1.076838	-85451.257075	0.434755	1581535889.305651
6.013876	1.076980	-85444.973877	0.434254	1581535889.310836
6.032458	1.078155	-85438.690477	0.437166	1581535889.353710
6.051558	1.079366	-85432.407139	0.419878	1581535889.397490
6.074612	1.070945	-85426.133674	0.419878	1581535889.441736
6.093129	1.071941	-85419.850059	0.423233	1581535889.485694
6.121363	1.065185	-85413.574954	0.435103	1581535889.537661
6.121363	1.065185	-85407.291768	0.435103	1581535889.537661
6.167036	1.059913	-85401.015157	0.424686	1581535889.633943
6.185480	1.060642	-85394.731547	0.419048	1581535889.677407
6.211122	1.054979	-85388.455244	0.426282	1581535889.726966
6.229343	1.055582	-85382.171271	0.412411	1581535889.769734
6.235750	1.048977	-85375.895059	0.423920	1581535889.769734
6.273043	1.049981	-85369.613398	0.441310	1581535889.857738
6.297928	1.044973	-85363.336551	0.433521	1581535889.905773
6.318643	1.045367	-85357.055019	0.427582	1581535889.954037
6.339347	1.045727	-85350.773757	0.423649	1581535890.002051
6.342093	1.041977	-85344.494457	0.426282	1581535890.002304
6.380935	1.042427	-85338.213010	0.437927	1581535890.093940
6.403700	1.040133	-85331.932434	0.447550	1581535890.137551
6.426947	1.040301	-85325.649717	0.446909	1581535890.189496
6.430732	1.039381	-85319.367565	0.458807	1581535890.190075
6.471150	1.039613	-85313.085797	0.461444	1581535890.277591
6.499975	1.038670	-85306.804736	0.476183	1581535890.329585
6.523053	1.038720	-85300.522175	0.472719	1581535890.378051
6.523053	1.038720	-85294.238989	0.472719	1581535890.378051
6.572597	1.037700	-85287.957113	0.508569	1581535890.469860
6.594853	1.037706	-85281.674308	0.503168	1581535890.513467
6.617786	1.036300	-85275.392773	0.483892	1581535890.561580
6.639023	1.036262	-85269.109556	0.476870	1581535890.605467
6.634220	1.034840	-85262.827779	0.464374	1581535890.605656
6.664742	1.034707	-85256.544402	0.442186	1581535890.693823
6.687266	1.032659	-85250.263504	0.451196	1581535890.741814
6.708824	1.032546	-85243.980926	0.462320	1581535890.789452
6.728394	1.030984	-85237.699171	0.466745	1581535890.834171
6.728394	1.030984	-85231.415986	0.466745	1581535890.834171
6.772686	1.028885	-85225.135569	0.479530	1581535890.925368
6.793789	1.028672	-85218.852752	0.482707	1581535890.969565
6.817278	1.028427	-85212.569468	0.471943	1581535891.018040
6.828948	1.025608	-85206.288277	0.442637	1581535891.061435
6.831526	1.022254	-85200.008410	0.450106	1581535891.061435
6.871229	1.021633	-85193.725088	0.454907	1581535891.149655
6.886407	1.021380	-85187.442211	0.428228	1581535891.197740
6.905396	1.016010	-85181.163524	0.420563	1581535891.241926
6.923866	1.015635	-85174.880592	0.412070	1581535891.285593
6.944873	1.010982	-85168.601563	0.419496	1581535891.333738
6.944873	1.010982	-85162.318377	0.419496	1581535891.333738
6.981850	1.010067	-85156.036532	0.431927	1581535891.421909
6.999524	1.006609	-85149.756328	0.430647	1581535891.470002
7.019940	1.002845	-85143.476359	0.433992	1581535891.514040
7.038739	1.002238	-85137.192990	0.434346	1581535891.557575
7.037267	1.002281	-85130.909806	0.424021	1581535891.557961
