0.010865	0.024830	9.784892	0.001149	0.001881	-0.000405	0.999986	0.003652	-0.000985	-0.003613	1581535871.953453
0.000253	0.021638	9.793261	-0.000914	-0.001017	0.000079	0.999986	0.003674	-0.000975	-0.003635	1581535872.009394
-0.001788	0.026807	9.792942	0.001605	-0.001150	0.000785	0.999986	0.003692	-0.000963	-0.003634	1581535872.053447
0.009549	0.018627	9.790075	0.000075	0.001702	-0.000473	0.999986	0.003706	-0.000954	-0.003628	1581535872.053447
0.012406	0.022711	9.795258	-0.000248	-0.001164	0.000420	0.999986	0.003701	-0.000949	-0.003618	1581535872.145469
0.004125	0.021421	9.797729	0.000653	-0.002357	0.000912	0.999986	0.003705	-0.000952	-0.003634	1581535872.189432
-0.005503	0.015926	9.783249	0.000031	-0.001348	-0.001115	0.999986	0.003751	-0.000964	-0.003662	1581535872.233426
0.003557	0.023249	9.789785	0.002506	0.000022	-0.001691	0.999986	0.003768	-0.000948	-0.003681	1581535872.278640
-0.004514	0.019060	9.791901	0.002589	0.000728	-0.000596	0.999985	0.003800	-0.000943	-0.003701	1581535872.278640
0.007330	0.018071	9.789747	0.001957	-0.000359	0.000428	0.999985	0.003837	-0.000974	-0.003687	1581535872.369448
-0.002493	0.008966	9.782865	0.000814	-0.000244	-0.000318	0.999985	0.003857	-0.000978	-0.003735	1581535872.413520
0.009601	0.027573	9.794254	0.002284	0.000891	0.001268	0.999985	0.003871	-0.000968	-0.003725	1581535872.461455
-0.000518	0.024641	9.784971	-0.000685	-0.001088	-0.001005	0.999985	0.003854	-0.000991	-0.003731	1581535872.505476
0.004334	0.025462	9.778028	0.001122	-0.003126	-0.000612	0.999985	0.003853	-0.001005	-0.003749	1581535872.505476
0.010346	0.020659	9.789391	0.000596	-0.000821	-0.004209	0.999985	0.003882	-0.001021	-0.003764	1581535872.593671
0.007571	0.017842	9.784206	0.002617	0.001933	-0.000189	0.999985	0.003897	-0.001019	-0.003785	1581535872.641402
-0.000185	0.017787	9.781839	0.002600	-0.000882	-0.001366	0.999985	0.003899	-0.001004	-0.003790	1581535872.685407
0.007669	0.016955	9.789742	-0.000845	-0.001278	-0.001350	0.999985	0.003886	-0.001004	-0.003831	1581535872.729388
0.006804	0.011863	9.791458	-0.001174	-0.002024	-0.001995	0.999984	0.003891	-0.001020	-0.003851	1581535872.773959
0.001561	0.010591	9.783879	-0.000726	-0.000680	0.001040	0.999985	0.003879	-0.001018	-0.003836	1581535872.773959
0.019059	0.010697	9.785498	0.001312	0.000453	-0.000587	0.999984	0.003917	-0.001002	-0.003834	1581535872.865542
-0.004483	0.022175	9.782915	0.003555	0.004500	-0.001584	0.999984	0.003932	-0.000966	-0.003877	1581535872.909534
0.024089	0.027266	9.788619	0.001777	-0.000674	-0.001748	0.999984	0.003933	-0.000982	-0.003921	1581535872.954359
0.004412	0.018173	9.792183	-0.004240	0.002519	-0.000319	0.999984	0.003923	-0.000999	-0.003936	1581535873.001567
0.000683	0.018266	9.791864	0.000931	-0.003581	0.001731	0.999984	0.003926	-0.001014	-0.003931	1581535873.001633
-0.001856	0.019406	9.785663	0.001839	-0.000953	0.000891	0.999984	0.003942	-0.001027	-0.003919	1581535873.093598
-0.000161	0.015635	9.794972	0.001807	0.000420	-0.000217	0.999984	0.003941	-0.000988	-0.003912	1581535873.137597
0.016378	0.023763	9.779666	0.000551	0.000138	-0.001955	0.999984	0.003948	-0.000978	-0.003929	1581535873.185584
0.004655	0.038159	9.784974	-0.000720	0.003868	0.000583	0.999984	0.003948	-0.000969	-0.003929	1581535873.229379
-0.004183	0.016265	9.788428	-0.000230	-0.001321	-0.002087	0.999984	0.003954	-0.000986	-0.003944	1581535873.229379
-0.010555	0.037311	9.791641	-0.002724	-0.002670	-0.001451	0.999984	0.003942	-0.001015	-0.003993	1581535873.321671
0.013987	0.023311	9.779332	-0.002123	0.000185	-0.002992	0.999984	0.003933	-0.000992	-0.004011	1581535873.365675
0.001800	0.017584	9.788053	-0.001517	0.000935	0.000128	0.999984	0.003914	-0.000981	-0.004029	1581535873.409384
-0.003269	0.024053	9.793634	0.000662	0.000882	-0.001549	0.999984	0.003935	-0.000983	-0.004035	1581535873.457576
0.000504	0.013079	9.788741	0.001298	0.000216	-0.002573	0.999984	0.003941	-0.000982	-0.004046	1581535873.501573
0.006198	0.022502	9.780426	0.001633	-0.000058	-0.001239	0.999983	0.003966	-0.000975	-0.004056	1581535873.501573
-0.002417	0.010482	9.790132	0.000300	-0.001833	-0.002708	0.999983	0.003969	-0.000978	-0.004088	1581535873.593467
-0.002623	0.025755	9.784985	0.000766	0.001882	-0.001260	0.999983	0.003969	-0.000952	-0.004093	1581535873.637360
-0.004555	0.018893	9.789823	-0.001958	0.001883	-0.001607	0.999983	0.003970	-0.000957	-0.004119	1581535873.681565
0.003578	0.025437	9.786680	0.000658	-0.000203	-0.000738	0.999983	0.003987	-0.000933	-0.004128	1581535873.729568
0.015958	0.029077	9.788685	0.000520	0.000532	-0.002164	0.999983	0.003975	-0.000930	-0.004150	1581535873.729568
0.005545	0.019231	9.783883	0.003516	0.000403	-0.001382	0.999983	0.003989	-0.000901	-0.004159	1581535873.821643
0.003996	0.026193	9.786677	0.001794	-0.002646	-0.002974	0.999983	0.003998	-0.000913	-0.004184	1581535873.877481
0.004278	0.022719	9.787701	0.001291	-0.000312	-0.001583	0.999983	0.003983	-0.000899	-0.004176	1581535873.877481
0.004505	0.018387	9.789771	0.000215	0.000504	-0.003333	0.999983	0.003974	-0.000892	-0.004195	1581535873.969452
0.005507	0.018003	9.782146	0.001146	0.001269	-0.002809	0.999983	0.003995	-0.000877	-0.004196	1581535874.013474
0.011368	0.018805	9.780039	0.002260	-0.001802	-0.003333	0.999983	0.003999	-0.000874	-0.004215	1581535874.057440
0.000275	0.011744	9.783201	0.002372	-0.002584	0.002567	0.999983	0.004031	-0.000905	-0.004247	1581535874.101386
0.004557	0.025066	9.784593	0.000374	0.000396	0.000434	0.999982	0.004047	-0.000895	-0.004228	1581535874.106890
0.005572	0.023389	9.790462	-0.000266	-0.000876	-0.000194	0.999983	0.004043	-0.000899	-0.004229	1581535874.149452
0.004895	0.025140	9.787360	0.001340	0.000713	0.001200	0.999982	0.004075	-0.000887	-0.004235	1581535874.193472
-0.001462	0.030772	9.796410	0.000073	0.000589	0.000408	0.999982	0.004083	-0.000873	-0.004242	1581535874.237463
-0.000215	0.023099	9.793265	-0.000338	0.002243	0.000261	0.999982	0.004097	-0.000864	-0.004285	1581535874.285449
-0.001618	0.020982	9.791546	0.001932	-0.003336	0.000672	0.999982	0.004118	-0.000849	-0.004280	1581535874.329476
0.002602	0.023403	9.790484	0.000808	-0.002609	0.002019	0.999982	0.004136	-0.000841	-0.004255	1581535874.373438
0.006522	0.011998	9.784198	0.001656	-0.000444	-0.002411	0.999982	0.004153	-0.000843	-0.004292	1581535874.373551
0.011936	0.023052	9.787306	0.000003	-0.000169	0.000076	0.999982	0.004155	-0.000832	-0.004277	1581535874.465530
-0.003623	0.015891	9.781165	-0.001362	0.000861	0.001347	0.999982	0.004165	-0.000821	-0.004306	1581535874.513504
0.014327	0.020514	9.784868	0.002143	-0.001030	-0.000761	0.999982	0.004189	-0.000838	-0.004327	1581535874.558318
0.013043	0.011849	9.777241	-0.002562	-0.000815	-0.001007	0.999981	0.004201	-0.000830	-0.004363	1581535874.563149
0.013227	0.026146	9.792493	0.002363	0.001880	0.000534	0.999981	0.004204	-0.000798	-0.004388	1581535874.653427
-0.000114	0.009895	9.795650	0.000450	0.000730	0.002510	0.999981	0.004236	-0.000772	-0.004407	1581535874.698255
0.005571	0.018127	9.789759	0.001272	0.000209	0.001227	0.999981	0.004251	-0.000786	-0.004401	1581535874.745877
0.013924	0.019481	9.783822	0.001815	0.002663	0.000074	0.999981	0.004284	-0.000774	-0.004430	1581535874.789560
0.001908	0.018454	9.791512	0.003047	-0.000456	0.000677	0.999981	0.004313	-0.000782	-0.004452	1581535874.833411
0.011831	0.016879	9.785563	-0.000606	-0.002942	-0.002912	0.999980	0.004312	-0.000794	-0.004465	1581535874.833619
0.002085	0.031821	9.790167	0.001171	0.000606	-0.003006	0.999980	0.004353	-0.000789	-0.004504	1581535874.925485
0.016462	0.022822	9.790389	0.000406	-0.001122	-0.000286	0.999980	0.004381	-0.000800	-0.004527	1581535874.969506
-0.003636	0.023819	9.782568	0.002717	-0.000680	0.000784	0.999980	0.004374	-0.000809	-0.004547	1581535875.013401
0.004554	0.015701	9.791489	0.002293	0.002073	-0.003745	0.999980	0.004385	-0.000773	-0.004591	1581535875.065512
0.005237	0.020943	9.784577	-0.000904	0.000281	0.003580	0.999980	0.004369	-0.000779	-0.004580	1581535875.065512
-0.004807	0.022331	9.786375	-0.001034	-0.002401	-0.002419	0.999979	0.004374	-0.000782	-0.004634	1581535875.157576
-0.003676	0.006714	9.791517	-0.001764	-0.002355	-0.002698	0.999979	0.004376	-0.000801	-0.004645	1581535875.201571
0.005138	0.014649	9.783175	0.000425	0.000562	0.000044	0.999979	0.004380	-0.000774	-0.004657	1581535875.245540
0.005437	0.011205	9.782817	-0.000674	0.002775	-0.000755	0.999979	0.004370	-0.000754	-0.004671	1581535875.289457
-0.003870	0.017959	9.790850	0.000185	0.001203	-0.002072	0.999979	0.004380	-0.000762	-0.004686	1581535875.289545
0.000219	0.015308	9.792547	0.001211	0.000763	0.000027	0.999979	0.004375	-0.000757	-0.004668	1581535875.381568
0.011330	0.025143	9.785241	0.001556	-0.000262	-0.002575	0.999979	0.004383	-0.000783	-0.004673	1581535875.425387
0.000245	0.019497	9.797749	0.003261	-0.000774	-0.001355	0.999979	0.004378	-0.000769	-0.004678	1581535875.469384
0.006907	0.019328	9.780760	0.000019	0.000297	-0.002492	0.999979	0.004397	-0.000791	-0.004712	1581535875.517579
0.019110	0.024619	9.790725	0.002237	-0.000381	-0.000324	0.999979	0.004427	-0.000780	-0.004732	1581535875.517579
-0.005216	0.008473	9.801213	-0.001115	0.001868	-0.001235	0.999979	0.004419	-0.000787	-0.004764	1581535875.605628
0.019699	0.033530	9.786592	-0.000487	-0.000242	0.000350	0.999979	0.004397	-0.000760	-0.004779	1581535875.649566
0.013984	0.017063	9.791767	0.001609	0.001097	0.000598	0.999978	0.004419	-0.000754	-0.004798	1581535875.697589
0.003555	0.021381	9.797731	0.001394	0.002695	-0.001788	0.999978	0.004440	-0.000695	-0.004818	1581535875.741527
0.004865	0.035227	9.786349	-0.000901	0.000489	0.001358	0.999978	0.004430	-0.000714	-0.004838	1581535875.785941
0.008184	0.018785	9.784204	0.002215	0.001469	-0.000877	0.999978	0.004476	-0.000713	-0.004841	1581535875.785941
-0.001448	0.017787	9.796370	0.002952	-0.000547	-0.002597	0.999978	0.004484	-0.000709	-0.004862	1581535875.877604
-0.010738	0.015916	9.796077	0.000083	-0.003771	0.000758	0.999978	0.004504	-0.000730	-0.004858	1581535875.921604
0.000304	0.022778	9.785654	0.001642	-0.002001	-0.001229	0.999978	0.004510	-0.000755	-0.004850	1581535875.965613
-0.002181	0.023456	9.778410	0.001526	-0.000668	0.000263	0.999978	0.004545	-0.000776	-0.004859	1581535876.013434
0.012905	0.023052	9.781073	-0.001141	0.001518	0.002385	0.999978	0.004537	-0.000769	-0.004856	1581535876.013567
0.005275	0.034197	9.789109	0.001208	-0.001122	0.002474	0.999978	0.004529	-0.000764	-0.004859	1581535876.057665
0.007992	0.020686	9.788712	-0.000292	-0.001525	-0.001126	0.999978	0.004525	-0.000775	-0.004879	1581535876.101404
0.001905	0.021626	9.792902	-0.000260	0.000304	-0.000595	0.999978	0.004522	-0.000771	-0.004877	1581535876.146648
0.017070	0.025896	9.778636	0.002391	-0.002890	-0.001563	0.999977	0.004525	-0.000810	-0.004904	1581535876.193632
0.003834	0.011199	9.794241	0.000641	0.001576	0.001156	0.999977	0.004507	-0.000809	-0.004965	1581535876.237636
0.004928	0.014049	9.796315	0.002037	0.000481	-0.000398	0.999977	0.004534	-0.000811	-0.004955	1581535876.281971
-0.003135	0.010822	9.790483	-0.000513	0.000594	-0.000117	0.999977	0.004515	-0.000798	-0.004969	1581535876.281971
0.093254	0.016915	9.795412	0.001035	-0.003967	-0.002527	0.999977	0.004515	-0.000837	-0.005004	1581535876.373669
0.595125	0.009848	9.795258	0.000712	-0.002998	-0.010240	0.999976	0.004536	-0.000921	-0.005116	1581535876.417685
0.771851	0.029911	9.816634	0.000800	-0.005377	-0.020159	0.999974	0.004542	-0.001005	-0.005435	1581535876.462096
0.934918	0.025048	9.837009	0.003279	-0.003674	-0.022544	0.999972	0.004560	-0.001107	-0.005897	1581535876.513643
1.180627	0.040551	9.753099	-0.002873	-0.010867	-0.020575	0.999967	0.004580	-0.001405	-0.006511	1581535876.513643
1.130476	0.105157	9.706195	-0.011616	-0.017029	-0.004693	0.999966	0.004369	-0.001632	-0.006762	1581535876.601475
0.848639	-0.117761	9.818835	0.006226	-0.007958	0.005113	0.999966	0.004311	-0.001828	-0.006762	1581535876.649601
0.411414	-0.158738	10.026702	0.021285	0.005881	-0.002872	0.999966	0.004637	-0.001588	-0.006707	1581535876.693440
0.315533	0.296329	10.278996	0.020302	0.019859	-0.018629	0.999962	0.004983	-0.001386	-0.007054	1581535876.737774
0.551602	0.337419	10.116418	-0.009763	-0.000926	-0.005330	0.999959	0.004851	-0.001781	-0.007379	1581535876.737774
0.833633	-0.090203	9.880674	0.001773	0.018414	-0.013614	0.999957	0.004503	-0.002181	-0.007792	1581535876.829705
1.109072	-0.149214	8.957640	0.036753	0.008586	-0.000270	0.999954	0.004627	-0.002622	-0.007979	1581535876.874556
0.898474	0.610747	9.016566	-0.012215	0.023545	-0.018561	0.999951	0.004843	-0.002760	-0.008192	1581535876.921451
0.789195	0.396520	10.024055	-0.006705	0.062481	0.003926	0.999948	0.004882	-0.002734	-0.008488	1581535876.965666
0.122015	-0.402138	10.014372	-0.025300	0.017992	0.025474	0.999950	0.005289	-0.002691	-0.008059	1581535876.965666
0.199391	-0.015808	9.821287	0.038856	-0.017661	-0.027450	0.999943	0.006081	-0.002723	-0.008310	1581535877.053752
-0.770332	0.338222	10.400963	0.017492	-0.062983	-0.007355	0.999937	0.006616	-0.002489	-0.008784	1581535877.101532
-0.788978	-0.085610	10.421995	0.003712	-0.058383	-0.013544	0.999936	0.006362	-0.002299	-0.009065	1581535877.145413
-0.364038	-0.324003	9.760942	0.042808	-0.029617	0.000181	0.999933	0.006611	-0.002412	-0.009212	1581535877.189701
-0.063700	0.352179	9.152966	0.020495	0.011412	-0.016792	0.999931	0.006619	-0.002231	-0.009422	1581535877.233755
0.497096	0.503424	9.626373	0.008602	-0.015502	-0.029306	0.999925	0.006320	-0.002631	-0.010211	1581535877.233755
0.318674	-0.396762	10.383134	-0.079722	0.001754	-0.019652	0.999930	0.005366	-0.002669	-0.010233	1581535877.329695
0.546292	-0.358816	11.092125	0.042119	0.004473	-0.017357	0.999928	0.005573	-0.002653	-0.010335	1581535877.374320
0.414594	0.429423	11.222693	0.041530	0.034824	0.028000	0.999927	0.006260	-0.002676	-0.009997	1581535877.421751
-0.654252	0.298298	9.494909	-0.051401	0.047987	-0.026057	0.999932	0.005578	-0.001665	-0.010137	1581535877.421751
-0.529582	-0.460589	9.512954	0.039412	-0.019288	0.031360	0.999930	0.005924	-0.001885	-0.010101	1581535877.509383
-0.551526	-0.127979	9.988681	0.022084	0.024831	-0.013658	0.999930	0.005997	-0.001719	-0.010019	1581535877.557367
-0.258985	0.320182	9.940178	0.066181	0.066373	-0.033227	0.999920	0.006134	-0.001608	-0.010927	1581535877.601694
0.383110	0.186289	9.412269	0.010589	0.062190	0.014695	0.999918	0.006394	-0.001640	-0.011013	1581535877.645512
0.362001	0.106638	9.472941	0.009107	0.000322	-0.014716	0.999915	0.006683	-0.001438	-0.011106	1581535877.689882
0.329101	0.396069	10.598016	0.018238	-0.033006	0.006725	0.999909	0.007140	-0.001252	-0.011406	1581535877.695112
-0.477349	0.556436	10.592461	-0.036729	0.006757	-0.004138	0.999911	0.006876	-0.000762	-0.011373	1581535877.781816
-0.347934	0.304699	8.938543	-0.050634	0.073419	-0.017821	0.999911	0.006309	-0.000480	-0.011748	1581535877.825697
-0.907470	-0.180286	10.143339	0.067327	-0.010714	0.013437	0.999916	0.006159	-0.000720	-0.011350	1581535877.869672
0.125899	-0.519423	8.946446	0.016857	0.079008	-0.021073	0.999915	0.006034	-0.000973	-0.011564	1581535877.921470
-0.156895	0.539491	10.074907	-0.004085	0.040529	0.015764	0.999906	0.006817	-0.000904	-0.011828	1581535877.921470
0.265266	0.008968	10.042655	-0.033690	-0.010716	-0.007027	0.999909	0.006511	-0.001156	-0.011784	1581535878.017462
-0.059316	0.422652	10.270074	-0.008273	0.067729	0.009870	0.999905	0.006732	-0.000665	-0.012018	1581535878.061445
0.286420	0.244390	9.176379	0.044154	0.016879	0.000810	0.999907	0.006622	-0.000724	-0.011937	1581535878.105476
-0.156527	0.124491	9.035715	-0.004152	-0.016009	-0.006337	0.999906	0.006375	-0.001036	-0.012101	1581535878.105476
-0.111040	0.055415	8.988151	0.006087	0.021611	-0.011013	0.999904	0.006387	-0.001275	-0.012238	1581535878.197442
-0.305105	0.222105	9.746975	-0.015909	0.038188	-0.013264	0.999901	0.006111	-0.001272	-0.012579	1581535878.241446
-0.176634	-0.171706	10.403996	-0.045619	0.012550	0.001782	0.999900	0.005863	-0.001487	-0.012772	1581535878.285468
0.288511	-0.283800	10.167890	-0.050213	-0.009771	-0.006911	0.999899	0.005508	-0.001952	-0.012924	1581535878.333440
0.054935	0.118773	10.795890	0.042966	-0.029904	-0.001582	0.999891	0.006316	-0.002359	-0.013133	1581535878.377408
-0.028337	0.181729	8.917405	0.015945	0.015818	-0.007547	0.999891	0.006210	-0.002195	-0.013251	1581535878.377465
0.109432	0.025300	9.485417	-0.009552	-0.004781	-0.002571	0.999891	0.005637	-0.002422	-0.013428	1581535878.470132
0.174880	-0.246617	9.652716	-0.008477	0.038419	0.008485	0.999893	0.005403	-0.002635	-0.013355	1581535878.513399
-0.265992	0.141817	10.898730	0.019807	-0.029655	0.004777	0.999895	0.005074	-0.002428	-0.013383	1581535878.557469
0.008998	0.020977	9.836129	-0.031157	-0.037227	0.005514	0.999895	0.005128	-0.002917	-0.013245	1581535878.601436
-0.026892	0.080581	9.008426	0.020225	0.020436	-0.008424	0.999895	0.004976	-0.002670	-0.013329	1581535878.602001
-0.045416	0.004959	9.749933	0.052413	-0.007296	0.009350	0.999892	0.005292	-0.002825	-0.013401	1581535878.693483
0.184207	0.037438	9.908331	0.002573	-0.008386	-0.011518	0.999893	0.005077	-0.003208	-0.013315	1581535878.737499
-0.041468	0.429410	9.685419	-0.023862	0.050283	-0.002182	0.999891	0.004209	-0.003168	-0.013831	1581535878.781485
-0.016789	-0.859428	9.645012	0.011184	0.025641	0.040772	0.999896	0.004172	-0.003744	-0.013286	1581535878.829482
-0.329678	0.200396	9.705965	0.007400	0.008315	-0.048121	0.999894	0.005295	-0.003305	-0.013149	1581535878.829482
0.179643	0.977526	9.084055	-0.013860	-0.026346	-0.028595	0.999876	0.005318	-0.003534	-0.014422	1581535878.921480
0.341668	-0.280737	9.758348	-0.026878	-0.018381	-0.041315	0.999884	0.005350	-0.003916	-0.013710	1581535878.965476
0.111929	-0.088612	10.046105	0.008815	-0.036169	-0.048625	0.999876	0.005281	-0.004094	-0.014238	1581535879.013398
0.113434	0.192309	9.996053	-0.019146	-0.040113	0.045715	0.999878	0.005192	-0.004519	-0.014060	1581535879.057538
0.239696	-0.322612	9.304873	0.024611	0.023067	-0.017453	0.999886	0.005027	-0.004583	-0.013493	1581535879.105372
-0.231906	0.030982	9.744612	0.042384	0.013658	0.014915	0.999878	0.005330	-0.004551	-0.013996	1581535879.105561
-0.277869	0.247929	10.251203	0.011942	0.017492	0.029608	0.999885	0.005844	-0.004539	-0.013247	1581535879.201955
0.104046	0.232971	9.808414	-0.022445	-0.004871	-0.034924	0.999872	0.006427	-0.004769	-0.013871	1581535879.245525
-0.240481	0.041511	10.318924	-0.050452	0.010562	0.028746	0.999871	0.007352	-0.004230	-0.013650	1581535879.293549
0.233589	0.271960	9.243892	-0.036288	-0.039305	-0.043370	0.999864	0.007176	-0.004840	-0.014057	1581535879.293549
0.108700	0.004035	9.456708	-0.084307	-0.010558	0.022661	0.999870	0.006688	-0.004727	-0.013878	1581535879.381387
0.337818	-0.244280	9.466660	0.022236	0.018694	-0.009544	0.999872	0.006472	-0.004624	-0.013883	1581535879.425483
0.027103	0.330046	9.511041	-0.018960	-0.015046	0.004643	0.999865	0.005945	-0.004945	-0.014493	1581535879.473572
0.011174	0.155929	9.674284	-0.043360	-0.008828	0.037032	0.999877	0.005511	-0.004963	-0.013804	1581535879.517535
-0.120902	-0.078302	10.210509	0.013854	0.056717	0.018907	0.999879	0.005884	-0.004454	-0.013669	1581535879.517535
-0.121954	0.211948	9.336610	0.007386	0.023217	-0.002535	0.999883	0.005917	-0.003894	-0.013582	1581535879.609634
-0.418314	0.412267	10.559690	0.019153	0.009099	-0.020476	0.999881	0.005607	-0.003504	-0.013954	1581535879.661570
0.020090	-0.351934	9.939124	0.012030	-0.016159	0.026632	0.999886	0.005629	-0.003688	-0.013545	1581535879.705583
-0.012664	0.230832	9.515468	0.025425	-0.005317	-0.029438	0.999881	0.005664	-0.003531	-0.013907	1581535879.705583
0.195352	0.140318	9.140671	0.055526	0.027168	0.010550	0.999880	0.005707	-0.003281	-0.014047	1581535879.797386
0.184128	-0.138691	10.008521	0.010426	0.051263	0.010042	0.999886	0.005992	-0.002667	-0.013621	1581535879.841544
0.037879	0.048101	9.576576	-0.016411	0.034291	-0.010615	0.999882	0.006358	-0.002308	-0.013828	1581535879.889522
-0.361108	0.014141	9.800785	0.002882	-0.007579	0.009814	0.999881	0.006972	-0.001984	-0.013616	1581535879.933650
-0.358204	0.418698	9.821931	-0.009286	0.018590	-0.016819	0.999878	0.007199	-0.001870	-0.013762	1581535879.981596
-0.098235	-0.092952	9.995625	0.034021	-0.023341	0.005071	0.999874	0.006986	-0.002214	-0.014062	1581535879.981596
-0.066126	0.250936	10.337708	0.017284	0.010854	-0.007307	0.999880	0.006631	-0.001877	-0.013858	1581535880.077615
-0.212335	-0.031762	10.033920	-0.037276	-0.019062	0.010653	0.999881	0.006293	-0.001955	-0.013976	1581535880.121624
0.226330	-0.251900	9.447619	-0.028138	0.030997	-0.010482	0.999883	0.006398	-0.002093	-0.013717	1581535880.165399
-0.094501	-0.073510	9.062132	0.063435	0.039967	-0.008909	0.999881	0.006715	-0.001898	-0.013764	1581535880.165636
0.232708	0.000975	10.122840	0.086229	0.008867	0.013769	0.999880	0.006948	-0.002223	-0.013677	1581535880.257605
-0.156636	0.379398	10.377324	-0.060379	-0.033506	-0.004881	0.999885	0.006925	-0.001955	-0.013319	1581535880.301635
-0.050378	0.190148	8.783816	-0.035788	-0.044429	-0.026061	0.999879	0.006765	-0.002209	-0.013849	1581535880.345729
-0.215310	0.124543	9.626840	-0.007167	0.012506	0.004173	0.999882	0.006234	-0.002338	-0.013834	1581535880.393589
-0.167466	-0.034777	9.164338	0.018317	-0.002441	-0.021951	0.999881	0.005897	-0.002393	-0.014023	1581535880.393589
-0.094454	-0.040150	9.629438	-0.045926	-0.032588	0.007650	0.999880	0.005497	-0.002736	-0.014216	1581535880.485385
0.079849	-0.148695	9.921715	0.068287	0.007723	0.003705	0.999881	0.005582	-0.003180	-0.014044	1581535880.533415
0.161818	-0.033066	10.498068	0.099881	-0.015926	-0.006703	0.999875	0.006127	-0.003644	-0.014139	1581535880.577383
-0.000566	0.457278	10.406178	-0.048871	-0.046091	0.001302	0.999875	0.005783	-0.003903	-0.014215	1581535880.621473
0.015867	0.253348	9.323407	-0.000369	-0.033319	0.009659	0.999876	0.005523	-0.004287	-0.014081	1581535880.626572
-0.113415	-0.096192	10.508947	-0.019678	0.030616	0.003000	0.999881	0.005004	-0.004168	-0.013968	1581535880.673425
-0.199755	0.142114	9.395451	-0.042723	-0.001934	-0.009907	0.999881	0.004781	-0.004170	-0.014025	1581535880.717685
0.031896	-0.398884	9.707882	0.015783	-0.017311	0.016022	0.999882	0.004393	-0.004512	-0.014000	1581535880.765673
-0.059423	0.027605	10.412835	-0.015912	-0.031738	-0.003496	0.999886	0.004504	-0.004570	-0.013683	1581535880.809729
-0.330586	0.154447	10.057327	-0.024102	-0.005623	-0.006384	0.999882	0.004644	-0.004497	-0.013923	1581535880.857739
0.090681	-0.372903	10.033689	-0.025801	-0.001946	0.013703	0.999884	0.005041	-0.004874	-0.013516	1581535880.857739
0.166686	0.397299	9.521408	-0.013257	0.022492	-0.025651	0.999879	0.004693	-0.004784	-0.014050	1581535880.953494
0.043139	0.033243	10.419772	-0.005979	-0.000713	0.056856	0.999886	0.004689	-0.004852	-0.013492	1581535880.997771
